path,duration,id,category,split
01 Hip Hop/Fired Up Sub Bass.mp3,6.948571,01_Hip_Hop_Fired_Up_Sub_Bass,Bass,train
01 Hip Hop/Fired Up Synth Bass.mp3,6.948571,01_Hip_Hop_Fired_Up_Synth_Bass,Bass,test
01 Hip Hop/Fired Up Synth Lead.mp3,6.948571,01_Hip_Hop_Fired_Up_Synth_Lead,Keyboards,valid
01 Hip Hop/Fired Up Topper.mp3,6.948571,01_Hip_Hop_Fired_Up_Topper,Electronic Beats,train
01 Hip Hop/Flashback Beat.mp3,6.034286,01_Hip_Hop_Flashback_Beat,Electronic Beats,train
01 Hip Hop/Flashback Bells.mp3,6.034286,01_Hip_Hop_Flashback_Bells,Keyboards,train
01 Hip Hop/Flashback Soft Synth.mp3,6.034286,01_Hip_Hop_Flashback_Soft_Synth,Keyboards,train
01 Hip Hop/Flashback Synth Pad.mp3,6.034286,01_Hip_Hop_Flashback_Synth_Pad,Keyboards,train
01 Hip Hop/Flight Crew Beat 01.mp3,6.086531,01_Hip_Hop_Flight_Crew_Beat_01,Electronic Beats,train
01 Hip Hop/Flight Crew Beat 02.mp3,6.086531,01_Hip_Hop_Flight_Crew_Beat_02,Electronic Beats,train
01 Hip Hop/Flight Crew Chill Chords.mp3,6.086531,01_Hip_Hop_Flight_Crew_Chill_Chords,Keyboards,train
01 Hip Hop/Flight Crew Filter Piano.mp3,6.086531,01_Hip_Hop_Flight_Crew_Filter_Piano,Keyboards,train
01 Hip Hop/Flight Crew Fretless Bass 01.mp3,6.086531,01_Hip_Hop_Flight_Crew_Fretless_Bass_01,Bass,train
01 Hip Hop/Flight Crew Fretless Bass 02.mp3,6.086531,01_Hip_Hop_Flight_Crew_Fretless_Bass_02,Bass,train
01 Hip Hop/Flight Crew Light Drums Top.mp3,6.086531,01_Hip_Hop_Flight_Crew_Light_Drums_Top,Electronic Beats,train
01 Hip Hop/Flight Crew Lite Drums.mp3,6.086531,01_Hip_Hop_Flight_Crew_Lite_Drums,Electronic Beats,train
01 Hip Hop/Flight Crew Ocean Pad 01.mp3,6.086531,01_Hip_Hop_Flight_Crew_Ocean_Pad_01,Keyboards,train
01 Hip Hop/Flight Crew Ocean Pad 02.mp3,6.086531,01_Hip_Hop_Flight_Crew_Ocean_Pad_02,Keyboards,train
01 Hip Hop/Foreign Cinema Beat.mp3,8.228571,01_Hip_Hop_Foreign_Cinema_Beat,Drums,train
01 Hip Hop/Foreign Cinema Electric Piano.mp3,8.228571,01_Hip_Hop_Foreign_Cinema_Electric_Piano,Keyboards,train
01 Hip Hop/Foreign Cinema Flute.mp3,4.179592,01_Hip_Hop_Foreign_Cinema_Flute,Horn/Wind,train
01 Hip Hop/Foreign Cinema String Lead.mp3,4.179592,01_Hip_Hop_Foreign_Cinema_String_Lead,Strings,train
01 Hip Hop/Foreign Cinema String Riff.mp3,2.115918,01_Hip_Hop_Foreign_Cinema_String_Riff,Strings,train
01 Hip Hop/Foreign Cinema Sub Bass.mp3,8.228571,01_Hip_Hop_Foreign_Cinema_Sub_Bass,Bass,train
01 Hip Hop/Foreign Cinema Synth Chords.mp3,8.228571,01_Hip_Hop_Foreign_Cinema_Synth_Chords,Keyboards,train
01 Hip Hop/Four Oh Five Beat.mp3,4.989388,01_Hip_Hop_Four_Oh_Five_Beat,Electronic Beats,train
01 Hip Hop/Four Oh Five Guitar.mp3,9.874286,01_Hip_Hop_Four_Oh_Five_Guitar,Guitars,train
01 Hip Hop/Four Oh Five Piano 01.mp3,9.874286,01_Hip_Hop_Four_Oh_Five_Piano_01,Keyboards,test
01 Hip Hop/Four Oh Five Piano 02.mp3,9.874286,01_Hip_Hop_Four_Oh_Five_Piano_02,Keyboards,train
01 Hip Hop/Four Oh Five Strings.mp3,9.874286,01_Hip_Hop_Four_Oh_Five_Strings,Strings,train
01 Hip Hop/Freeway Strings.mp3,6.086531,01_Hip_Hop_Freeway_Strings,Strings,train
01 Hip Hop/Full Measures Beat.mp3,5.381224,01_Hip_Hop_Full_Measures_Beat,Drums,valid
01 Hip Hop/Full Measures Lead Guitar.mp3,5.381224,01_Hip_Hop_Full_Measures_Lead_Guitar,Guitars,train
01 Hip Hop/Full Measures Muted Guitar.mp3,5.381224,01_Hip_Hop_Full_Measures_Muted_Guitar,Guitars,train
01 Hip Hop/Funhouse Choir.mp3,5.616327,01_Hip_Hop_Funhouse_Choir,Keyboards,valid
01 Hip Hop/Funhouse Synth Lead.mp3,5.616327,01_Hip_Hop_Funhouse_Synth_Lead,Keyboards,train
01 Hip Hop/Get Pumped Beat.mp3,6.948571,01_Hip_Hop_Get_Pumped_Beat,Electronic Beats,train
01 Hip Hop/Get Pumped Brass.mp3,6.948571,01_Hip_Hop_Get_Pumped_Brass,Horn/Wind,valid
01 Hip Hop/Get Pumped Strings.mp3,6.948571,01_Hip_Hop_Get_Pumped_Strings,Strings,train
01 Hip Hop/Get Pumped Topper.mp3,6.948571,01_Hip_Hop_Get_Pumped_Topper,Electronic Beats,valid
01 Hip Hop/Get Pumped Tremolo Keys.mp3,6.948571,01_Hip_Hop_Get_Pumped_Tremolo_Keys,Keyboards,train
01 Hip Hop/Ghostly Synth Arp.mp3,9.691429,01_Hip_Hop_Ghostly_Synth_Arp,Keyboards,train
01 Hip Hop/Ghostly Synth Lead.mp3,9.691429,01_Hip_Hop_Ghostly_Synth_Lead,Keyboards,train
01 Hip Hop/Gliding Synth Arpeggio.mp3,7.157551,01_Hip_Hop_Gliding_Synth_Arpeggio,Keyboards,valid
01 Hip Hop/Glistening Synth Chords.mp3,6.321633,01_Hip_Hop_Glistening_Synth_Chords,Keyboards,train
01 Hip Hop/Glow Top Echoes.mp3,6.086531,01_Hip_Hop_Glow_Top_Echoes,Keyboards,train
01 Hip Hop/Golden Age Piano.mp3,6.687347,01_Hip_Hop_Golden_Age_Piano,Keyboards,train
01 Hip Hop/Golden Age String Hook.mp3,3.369796,01_Hip_Hop_Golden_Age_String_Hook,Strings,train
01 Hip Hop/Golden Age Synth.mp3,6.687347,01_Hip_Hop_Golden_Age_Synth,Keyboards,train
01 Hip Hop/Golden Age Vibrato Strings.mp3,6.687347,01_Hip_Hop_Golden_Age_Vibrato_Strings,Strings,train
01 Hip Hop/Golden Hour Piano.mp3,6.086531,01_Hip_Hop_Golden_Hour_Piano,Keyboards,train
01 Hip Hop/Golden Hour String.mp3,6.086531,01_Hip_Hop_Golden_Hour_String,Strings,train
01 Hip Hop/Golden Hour Swag Beat.mp3,6.086531,01_Hip_Hop_Golden_Hour_Swag_Beat,Drums,train
01 Hip Hop/Good Life Bass.mp3,5.537959,01_Hip_Hop_Good_Life_Bass,Bass,valid
01 Hip Hop/Good Life Beat.mp3,2.821224,01_Hip_Hop_Good_Life_Beat,Drums,valid
01 Hip Hop/Good Life String Sample.mp3,5.537959,01_Hip_Hop_Good_Life_String_Sample,Keyboards,train
01 Hip Hop/Great Heights Beat 01.mp3,7.497143,01_Hip_Hop_Great_Heights_Beat_01,Electronic Beats,train
01 Hip Hop/Great Heights Beat 02.mp3,7.497143,01_Hip_Hop_Great_Heights_Beat_02,Electronic Beats,train
01 Hip Hop/Great Heights Glide Bass 01.mp3,7.497143,01_Hip_Hop_Great_Heights_Glide_Bass_01,Bass,train
01 Hip Hop/Great Heights Glide Bass 02.mp3,7.497143,01_Hip_Hop_Great_Heights_Glide_Bass_02,Bass,train
01 Hip Hop/Great Heights Metal Keys.mp3,7.497143,01_Hip_Hop_Great_Heights_Metal_Keys,Keyboards,valid
01 Hip Hop/Great Heights Shimmer Pad.mp3,7.497143,01_Hip_Hop_Great_Heights_Shimmer_Pad,Keyboards,train
01 Hip Hop/Great Heights Wide Chords 01.mp3,7.497143,01_Hip_Hop_Great_Heights_Wide_Chords_01,Keyboards,train
01 Hip Hop/Great Heights Wide Chords 02.mp3,7.497143,01_Hip_Hop_Great_Heights_Wide_Chords_02,Keyboards,train
01 Hip Hop/Gridlock Muted Guitar.mp3,5.537959,01_Hip_Hop_Gridlock_Muted_Guitar,Guitars,valid
01 Hip Hop/Half Measures Rhythmic Keys.mp3,6.948571,01_Hip_Hop_Half_Measures_Rhythmic_Keys,Keyboards,train
01 Hip Hop/Hardwired Beat.mp3,6.948571,01_Hip_Hop_Hardwired_Beat,Electronic Beats,valid
01 Hip Hop/Hardwired Sampled Keys.mp3,6.948571,01_Hip_Hop_Hardwired_Sampled_Keys,Keyboards,train
01 Hip Hop/Hardwired Synth Bass.mp3,6.948571,01_Hip_Hop_Hardwired_Synth_Bass,Bass,train
01 Hip Hop/Hearts Collide Beat.mp3,6.034286,01_Hip_Hop_Hearts_Collide_Beat,Drums,train
01 Hip Hop/Hesitations Piano.mp3,6.948571,01_Hip_Hop_Hesitations_Piano,Keyboards,valid
01 Hip Hop/Hesitations Strings.mp3,6.948571,01_Hip_Hop_Hesitations_Strings,Strings,valid
01 Hip Hop/High Octane Synth.mp3,7.497143,01_Hip_Hop_High_Octane_Synth,Keyboards,train
01 Hip Hop/High Resolution Beat 01.mp3,7.497143,01_Hip_Hop_High_Resolution_Beat_01,Electronic Beats,valid
01 Hip Hop/High Resolution Beat 02.mp3,7.497143,01_Hip_Hop_High_Resolution_Beat_02,Electronic Beats,train
01 Hip Hop/High Resolution Beat 03.mp3,7.497143,01_Hip_Hop_High_Resolution_Beat_03,Electronic Beats,train
01 Hip Hop/High Resolution Ethereal Chords 01.mp3,7.497143,01_Hip_Hop_High_Resolution_Ethereal_Chords_01,Keyboards,train
01 Hip Hop/High Resolution Ethereal Chords 02.mp3,7.497143,01_Hip_Hop_High_Resolution_Ethereal_Chords_02,Keyboards,train
01 Hip Hop/High Resolution Glide Bass 01.mp3,7.497143,01_Hip_Hop_High_Resolution_Glide_Bass_01,Bass,train
01 Hip Hop/High Resolution Glide Bass 02.mp3,7.497143,01_Hip_Hop_High_Resolution_Glide_Bass_02,Bass,valid
01 Hip Hop/High Resolution Percussion FX.mp3,7.497143,01_Hip_Hop_High_Resolution_Percussion_FX,Drums,train
01 Hip Hop/High Resolution Scale Piano.mp3,7.497143,01_Hip_Hop_High_Resolution_Scale_Piano,Keyboards,train
01 Hip Hop/Higher Power Beat.mp3,5.041633,01_Hip_Hop_Higher_Power_Beat,Electronic Beats,train
01 Hip Hop/Higher Power Sub Bass.mp3,5.041633,01_Hip_Hop_Higher_Power_Sub_Bass,Bass,train
01 Hip Hop/Hold Steady Beat.mp3,6.948571,01_Hip_Hop_Hold_Steady_Beat,Electronic Beats,valid
01 Hip Hop/Hold Steady Brass Stabs.mp3,6.948571,01_Hip_Hop_Hold_Steady_Brass_Stabs,Horn/Wind,train
01 Hip Hop/Hold Steady Siren Lead.mp3,6.948571,01_Hip_Hop_Hold_Steady_Siren_Lead,Keyboards,train
01 Hip Hop/Hold Steady Sub Bass.mp3,6.948571,01_Hip_Hop_Hold_Steady_Sub_Bass,Bass,train
01 Hip Hop/Hold Steady Synth FX.mp3,6.948571,01_Hip_Hop_Hold_Steady_Synth_FX,Keyboards,train
01 Hip Hop/Hold Steady Topper.mp3,6.948571,01_Hip_Hop_Hold_Steady_Topper,Electronic Beats,train
01 Hip Hop/Hung Up Beat 01.mp3,7.497143,01_Hip_Hop_Hung_Up_Beat_01,Electronic Beats,train
01 Hip Hop/Hung Up Beat 02.mp3,7.497143,01_Hip_Hop_Hung_Up_Beat_02,Electronic Beats,train
01 Hip Hop/In Charge Beat 01.mp3,7.732245,01_Hip_Hop_In_Charge_Beat_01,Electronic Beats,train
01 Hip Hop/In Charge Beat 02.mp3,7.732245,01_Hip_Hop_In_Charge_Beat_02,Electronic Beats,test
01 Hip Hop/In Charge Synth.mp3,7.732245,01_Hip_Hop_In_Charge_Synth,Keyboards,train
01 Hip Hop/In Disguise Ambient Arp.mp3,6.948571,01_Hip_Hop_In_Disguise_Ambient_Arp,Keyboards,train
01 Hip Hop/In Disguise Synth Lead.mp3,6.948571,01_Hip_Hop_In_Disguise_Synth_Lead,Keyboards,valid
01 Hip Hop/In Disguise Synth Pad.mp3,6.948571,01_Hip_Hop_In_Disguise_Synth_Pad,Keyboards,train
01 Hip Hop/In the Cut Synth.mp3,7.053061,01_Hip_Hop_In_the_Cut_Synth,Keyboards,train
01 Hip Hop/Intergalactic Arpeggio.mp3,4.623673,01_Hip_Hop_Intergalactic_Arpeggio,Keyboards,train
01 Hip Hop/Intergalactic Beat.mp3,4.623673,01_Hip_Hop_Intergalactic_Beat,Electronic Beats,train
01 Hip Hop/Intergalactic Rising Synth.mp3,9.16898,01_Hip_Hop_Intergalactic_Rising_Synth,Keyboards,train
01 Hip Hop/Intergalactic Soft Pad.mp3,9.16898,01_Hip_Hop_Intergalactic_Soft_Pad,Keyboards,valid
01 Hip Hop/Just Bounce Arpeggio.mp3,2.977959,01_Hip_Hop_Just_Bounce_Arpeggio,Keyboards,test
01 Hip Hop/Just Bounce Synth Lead.mp3,2.977959,01_Hip_Hop_Just_Bounce_Synth_Lead,Keyboards,train
01 Hip Hop/Knockout Beat.mp3,9.430204,01_Hip_Hop_Knockout_Beat,Drums,train
01 Hip Hop/Knockout Lead Guitar.mp3,9.430204,01_Hip_Hop_Knockout_Lead_Guitar,Keyboards,valid
01 Hip Hop/Knockout Octave Synth.mp3,4.754286,01_Hip_Hop_Knockout_Octave_Synth,Keyboards,test
01 Hip Hop/Knockout Rhythm Guitar.mp3,9.430204,01_Hip_Hop_Knockout_Rhythm_Guitar,Guitars,train
01 Hip Hop/Knockout Synth Bass.mp3,9.430204,01_Hip_Hop_Knockout_Synth_Bass,Bass,train
01 Hip Hop/Knockout Synth Lead.mp3,9.430204,01_Hip_Hop_Knockout_Synth_Lead,Keyboards,train
01 Hip Hop/Knuckle Down Beat 01.mp3,6.948571,01_Hip_Hop_Knuckle_Down_Beat_01,Electronic Beats,train
01 Hip Hop/Knuckle Down Beat 02.mp3,6.948571,01_Hip_Hop_Knuckle_Down_Beat_02,Electronic Beats,train
01 Hip Hop/Knuckle Down Orchestra Hits.mp3,6.948571,01_Hip_Hop_Knuckle_Down_Orchestra_Hits,Keyboards,train
01 Hip Hop/Knuckle Down Sub Bass.mp3,6.948571,01_Hip_Hop_Knuckle_Down_Sub_Bass,Bass,test
01 Hip Hop/Last Episode Bass.mp3,5.250612,01_Hip_Hop_Last_Episode_Bass,Bass,train
01 Hip Hop/Last Episode Beat.mp3,5.250612,01_Hip_Hop_Last_Episode_Beat,Drums,train
01 Hip Hop/Last Episode Piano.mp3,5.250612,01_Hip_Hop_Last_Episode_Piano,Keyboards,train
01 Hip Hop/Last Episode Synth Lead.mp3,5.250612,01_Hip_Hop_Last_Episode_Synth_Lead,Keyboards,train
01 Hip Hop/Late Shift Intro Synth.mp3,5.955918,01_Hip_Hop_Late_Shift_Intro_Synth,Keyboards,valid
01 Hip Hop/Left Coast Anthem Synth.mp3,6.50449,01_Hip_Hop_Left_Coast_Anthem_Synth,Keyboards,train
01 Hip Hop/Left Coast Fuzz Synth.mp3,6.50449,01_Hip_Hop_Left_Coast_Fuzz_Synth,Keyboards,train
01 Hip Hop/Left Coast High Synth.mp3,6.50449,01_Hip_Hop_Left_Coast_High_Synth,Keyboards,train
01 Hip Hop/Left Coast Lead Guitar.mp3,6.50449,01_Hip_Hop_Left_Coast_Lead_Guitar,Guitars,train
01 Hip Hop/Left Coast Muted Guitar.mp3,3.291429,01_Hip_Hop_Left_Coast_Muted_Guitar,Guitars,test
01 Hip Hop/Left Coast Piano.mp3,6.50449,01_Hip_Hop_Left_Coast_Piano,Keyboards,train
01 Hip Hop/Left Coast Synth Bass.mp3,6.50449,01_Hip_Hop_Left_Coast_Synth_Bass,Keyboards,valid
01 Hip Hop/Left Coast Wah Guitar.mp3,6.50449,01_Hip_Hop_Left_Coast_Wah_Guitar,Guitars,train
01 Hip Hop/Legacy Arpeggio.mp3,5.381224,01_Hip_Hop_Legacy_Arpeggio,Keyboards,train
01 Hip Hop/Let's Roll Droning Brass.mp3,7.157551,01_Hip_Hop_Let's_Roll_Droning_Brass,Horn/Wind,train
01 Hip Hop/Let's Roll Synth.mp3,7.157551,01_Hip_Hop_Let's_Roll_Synth,Keyboards,train
01 Hip Hop/Lights and Sound Beat 01.mp3,8.097959,01_Hip_Hop_Lights_and_Sound_Beat_01,Electronic Beats,test
01 Hip Hop/Lights and Sound Beat 02.mp3,8.097959,01_Hip_Hop_Lights_and_Sound_Beat_02,Electronic Beats,train
01 Hip Hop/Lights and Sound Offbeat Synth Plucks 01.mp3,8.097959,01_Hip_Hop_Lights_and_Sound_Offbeat_Synth_Plucks_01,Keyboards,train
01 Hip Hop/Lights and Sound Offbeat Synth Plucks 02.mp3,8.097959,01_Hip_Hop_Lights_and_Sound_Offbeat_Synth_Plucks_02,Keyboards,train
01 Hip Hop/Lights and Sound Vox Melody.mp3,8.097959,01_Hip_Hop_Lights_and_Sound_Vox_Melody,Vocals,train
01 Hip Hop/Live Wire Bass.mp3,4.884898,01_Hip_Hop_Live_Wire_Bass,Bass,train
01 Hip Hop/Live Wire Beat.mp3,4.884898,01_Hip_Hop_Live_Wire_Beat,Electronic Beats,valid
01 Hip Hop/Live Wire Guitar.mp3,4.884898,01_Hip_Hop_Live_Wire_Guitar,Guitars,train
01 Hip Hop/Live Wire Synth.mp3,4.884898,01_Hip_Hop_Live_Wire_Synth,Keyboards,train
01 Hip Hop/Long Beach Beat.mp3,6.582857,01_Hip_Hop_Long_Beach_Beat,Drums,train
01 Hip Hop/Long Beach Electric Piano.mp3,6.582857,01_Hip_Hop_Long_Beach_Electric_Piano,Keyboards,valid
01 Hip Hop/Long Beach Synth Lead.mp3,6.582857,01_Hip_Hop_Long_Beach_Synth_Lead,Keyboards,train
01 Hip Hop/Long Road Ambient Guitar.mp3,6.948571,01_Hip_Hop_Long_Road_Ambient_Guitar,Keyboards,train
01 Hip Hop/Long Road Brass Stabs.mp3,6.948571,01_Hip_Hop_Long_Road_Brass_Stabs,Horn/Wind,train
01 Hip Hop/Long Road Epic Brass.mp3,6.948571,01_Hip_Hop_Long_Road_Epic_Brass,Horn/Wind,train
01 Hip Hop/Long Road Layered Keys.mp3,6.948571,01_Hip_Hop_Long_Road_Layered_Keys,Keyboards,valid
01 Hip Hop/Long Road Synth Arp.mp3,6.948571,01_Hip_Hop_Long_Road_Synth_Arp,Keyboards,train
01 Hip Hop/Low Key Heat Airy Chords 01.mp3,7.497143,01_Hip_Hop_Low_Key_Heat_Airy_Chords_01,Keyboards,train
01 Hip Hop/Low Key Heat Airy Chords 02.mp3,7.497143,01_Hip_Hop_Low_Key_Heat_Airy_Chords_02,Keyboards,train
01 Hip Hop/Low Key Heat Beat 01.mp3,7.497143,01_Hip_Hop_Low_Key_Heat_Beat_01,Electronic Beats,train
01 Hip Hop/Low Key Heat Beat 02.mp3,7.497143,01_Hip_Hop_Low_Key_Heat_Beat_02,Electronic Beats,train
01 Hip Hop/Low Key Heat Friction Keys.mp3,7.497143,01_Hip_Hop_Low_Key_Heat_Friction_Keys,Keyboards,train
01 Hip Hop/Low Key Heat Gentle Bass 01.mp3,7.497143,01_Hip_Hop_Low_Key_Heat_Gentle_Bass_01,Bass,valid
01 Hip Hop/Low Key Heat Gentle Bass 02.mp3,7.497143,01_Hip_Hop_Low_Key_Heat_Gentle_Bass_02,Bass,train
01 Hip Hop/Lush Chill Lead.mp3,8.097959,01_Hip_Hop_Lush_Chill_Lead,Keyboards,train
01 Hip Hop/M Style Guitar 01.mp3,6.50449,01_Hip_Hop_M_Style_Guitar_01,Guitars,train
01 Hip Hop/M Style Guitar 02.mp3,6.50449,01_Hip_Hop_M_Style_Guitar_02,Guitars,test
01 Hip Hop/Main Event Arpeggio.mp3,6.948571,01_Hip_Hop_Main_Event_Arpeggio,Keyboards,train
01 Hip Hop/Main Event Brass.mp3,6.948571,01_Hip_Hop_Main_Event_Brass,Keyboards,valid
01 Hip Hop/Main Event Sample.mp3,6.948571,01_Hip_Hop_Main_Event_Sample,Keyboards,train
01 Hip Hop/Mellow Drizzle Bright Pad.mp3,8.385306,01_Hip_Hop_Mellow_Drizzle_Bright_Pad,Keyboards,valid
01 Hip Hop/Mellow Drizzle Soft Pad.mp3,8.385306,01_Hip_Hop_Mellow_Drizzle_Soft_Pad,Keyboards,train
01 Hip Hop/Metaphysical Beat 02.mp3,6.50449,01_Hip_Hop_Metaphysical_Beat_02,Electronic Beats,train
01 Hip Hop/Metaphysical Guitar Vamp.mp3,3.291429,01_Hip_Hop_Metaphysical_Guitar_Vamp,Guitars,train
01 Hip Hop/Metaphysical Sub Bass Dive.mp3,1.697959,01_Hip_Hop_Metaphysical_Sub_Bass_Dive,Bass,valid
01 Hip Hop/Mezmorized Choir Pad.mp3,6.086531,01_Hip_Hop_Mezmorized_Choir_Pad,Keyboards,train
01 Hip Hop/Mezmorized High Mallet.mp3,6.086531,01_Hip_Hop_Mezmorized_High_Mallet,Keyboards,test
01 Hip Hop/Mezmorized Octave Bass 01.mp3,6.086531,01_Hip_Hop_Mezmorized_Octave_Bass_01,Bass,train
01 Hip Hop/Mezmorized Octave Bass 02.mp3,6.086531,01_Hip_Hop_Mezmorized_Octave_Bass_02,Bass,train
01 Hip Hop/Mezmorized Synth Cascade.mp3,6.086531,01_Hip_Hop_Mezmorized_Synth_Cascade,Keyboards,train
01 Hip Hop/Missing You Ping Synth.mp3,4.806531,01_Hip_Hop_Missing_You_Ping_Synth,Keyboards,train
01 Hip Hop/Never Sleep Dirty Bass.mp3,7.497143,01_Hip_Hop_Never_Sleep_Dirty_Bass,Bass,train
01 Hip Hop/Never Sleep Distorted Keys.mp3,7.497143,01_Hip_Hop_Never_Sleep_Distorted_Keys,Keyboards,train
01 Hip Hop/Never Sleep High Vibe.mp3,7.497143,01_Hip_Hop_Never_Sleep_High_Vibe,Keyboards,train
01 Hip Hop/Never Sleep Slow Bass.mp3,7.497143,01_Hip_Hop_Never_Sleep_Slow_Bass,Bass,train
01 Hip Hop/Never Sleep Staccato Keys.mp3,7.497143,01_Hip_Hop_Never_Sleep_Staccato_Keys,Keyboards,valid
01 Hip Hop/New Rules Beat 01.mp3,7.497143,01_Hip_Hop_New_Rules_Beat_01,Electronic Beats,train
01 Hip Hop/New Rules Beat 02.mp3,7.497143,01_Hip_Hop_New_Rules_Beat_02,Electronic Beats,test
01 Hip Hop/New Rules Echo Mallets.mp3,7.497143,01_Hip_Hop_New_Rules_Echo_Mallets,Keyboards,train
01 Hip Hop/New Rules Filter Bass.mp3,7.497143,01_Hip_Hop_New_Rules_Filter_Bass,Bass,train
01 Hip Hop/New Rules Glass Pad.mp3,7.497143,01_Hip_Hop_New_Rules_Glass_Pad,Keyboards,valid
01 Hip Hop/New Rules Saw Bass.mp3,7.497143,01_Hip_Hop_New_Rules_Saw_Bass,Bass,train
01 Hip Hop/Nightingale Drive Atmo Melody.mp3,6.765714,01_Hip_Hop_Nightingale_Drive_Atmo_Melody,Keyboards,train
01 Hip Hop/Nightingale Drive Beat 01.mp3,6.765714,01_Hip_Hop_Nightingale_Drive_Beat_01,Electronic Beats,train
01 Hip Hop/Nightingale Drive Beat 02.mp3,6.765714,01_Hip_Hop_Nightingale_Drive_Beat_02,Electronic Beats,train
01 Hip Hop/Nightingale Drive Bell Lead.mp3,6.765714,01_Hip_Hop_Nightingale_Drive_Bell_Lead,Keyboards,train
01 Hip Hop/Nightingale Drive Electric Bass.mp3,6.765714,01_Hip_Hop_Nightingale_Drive_Electric_Bass,Bass,train
01 Hip Hop/Nightingale Drive Percussion 01.mp3,6.765714,01_Hip_Hop_Nightingale_Drive_Percussion_01,Electronic Beats,train
01 Hip Hop/Nightingale Drive Sub Bass 01.mp3,6.765714,01_Hip_Hop_Nightingale_Drive_Sub_Bass_01,Bass,test
01 Hip Hop/Nightingale Drive Sub Bass 02.mp3,6.765714,01_Hip_Hop_Nightingale_Drive_Sub_Bass_02,Bass,valid
01 Hip Hop/Nightingale Drive Vox Atmospheres 04.mp3,1.750204,01_Hip_Hop_Nightingale_Drive_Vox_Atmospheres_04,Vocals,test
01 Hip Hop/Nightshade Bells.mp3,3.030204,01_Hip_Hop_Nightshade_Bells,Keyboards,train
01 Hip Hop/No Dice Beat.mp3,6.948571,01_Hip_Hop_No_Dice_Beat,Electronic Beats,train
01 Hip Hop/No Dice Brass.mp3,6.948571,01_Hip_Hop_No_Dice_Brass,Keyboards,train
01 Hip Hop/No Dice Sample Stabs.mp3,6.948571,01_Hip_Hop_No_Dice_Sample_Stabs,Keyboards,train
01 Hip Hop/No Dice Sub Bass.mp3,6.948571,01_Hip_Hop_No_Dice_Sub_Bass,Bass,train
01 Hip Hop/No Dice Synth Arp.mp3,6.948571,01_Hip_Hop_No_Dice_Synth_Arp,Keyboards,train
01 Hip Hop/No Dice Topper.mp3,6.948571,01_Hip_Hop_No_Dice_Topper,Electronic Beats,train
01 Hip Hop/No Escape Beat 01.mp3,6.50449,01_Hip_Hop_No_Escape_Beat_01,Electronic Beats,train
01 Hip Hop/No Escape Beat 02.mp3,6.50449,01_Hip_Hop_No_Escape_Beat_02,Electronic Beats,valid
01 Hip Hop/No Escape Synth Lead.mp3,6.50449,01_Hip_Hop_No_Escape_Synth_Lead,Keyboards,train
01 Hip Hop/No More Beat 01.mp3,6.086531,01_Hip_Hop_No_More_Beat_01,Electronic Beats,train
01 Hip Hop/No More Beat 02.mp3,6.086531,01_Hip_Hop_No_More_Beat_02,Electronic Beats,train
01 Hip Hop/No More Dark Strings.mp3,6.086531,01_Hip_Hop_No_More_Dark_Strings,Strings,test
01 Hip Hop/No More FilterBass 01.mp3,6.086531,01_Hip_Hop_No_More_FilterBass_01,Bass,valid
01 Hip Hop/No More FilterBass 02.mp3,6.086531,01_Hip_Hop_No_More_FilterBass_02,Bass,test
01 Hip Hop/No More Murky Pad.mp3,6.086531,01_Hip_Hop_No_More_Murky_Pad,Keyboards,train
01 Hip Hop/No Return Synth.mp3,6.948571,01_Hip_Hop_No_Return_Synth,Keyboards,train
01 Hip Hop/Oceanside Grainy Sequence 01.mp3,7.497143,01_Hip_Hop_Oceanside_Grainy_Sequence_01,Keyboards,train
01 Hip Hop/Oceanside Grainy Sequence 02.mp3,7.497143,01_Hip_Hop_Oceanside_Grainy_Sequence_02,Keyboards,train
01 Hip Hop/Oceanside Hazy Keys.mp3,7.497143,01_Hip_Hop_Oceanside_Hazy_Keys,Keyboards,valid
01 Hip Hop/Oceanside Sub Bass 01.mp3,7.497143,01_Hip_Hop_Oceanside_Sub_Bass_01,Bass,train
01 Hip Hop/Oceanside Sub Bass 02.mp3,7.497143,01_Hip_Hop_Oceanside_Sub_Bass_02,Bass,train
01 Hip Hop/On Top Beat 02.mp3,6.269388,01_Hip_Hop_On_Top_Beat_02,Drums,train
01 Hip Hop/Once Again Ambient Bells.mp3,6.948571,01_Hip_Hop_Once_Again_Ambient_Bells,Keyboards,test
01 Hip Hop/Once Again Chord Layers.mp3,6.948571,01_Hip_Hop_Once_Again_Chord_Layers,Keyboards,train
01 Hip Hop/Once Again String Stabs.mp3,6.948571,01_Hip_Hop_Once_Again_String_Stabs,Keyboards,train
01 Hip Hop/One Day Fuzz Bass 01.mp3,7.497143,01_Hip_Hop_One_Day_Fuzz_Bass_01,Bass,train
01 Hip Hop/One Day Fuzz Bass 02.mp3,7.497143,01_Hip_Hop_One_Day_Fuzz_Bass_02,Bass,test
01 Hip Hop/One Day Glass Mallets.mp3,7.497143,01_Hip_Hop_One_Day_Glass_Mallets,Keyboards,train
01 Hip Hop/One Day Wavy Keys.mp3,7.497143,01_Hip_Hop_One_Day_Wavy_Keys,Keyboards,train
01 Hip Hop/Otherworldly Arp Keys.mp3,6.948571,01_Hip_Hop_Otherworldly_Arp_Keys,Keyboards,train
